gene,count,length
ENST00000535979,121,264
ENST00000535977,484,846
ENST00000559929,746,2349
ENST00000354674,1000,2928
ENST00000354673,1980,1293
ENST00000378643,284,1869
ENST00000569382,321,1836
ENST00000378641,6368,3522
ENST00000354670,202,555
ENST00000618759,469,1089
ENST00000354679,112,411
ENST00000378644,233,729
ENST00000570371,369,1041
ENST00000354675,1004,5055
ENST00000570373,204,840
ENST00000339042,197,573
ENST00000340020,388,921
ENST00000340022,561,2211
ENST00000281087,286,357
ENST00000618761,176,546
ENST00000315073,479,1893
ENST00000618760,2557,4407
ENST00000643716,195,393
ENST00000643715,420,471
ENST00000340027,136,606
ENST00000281081,1485,960
ENST00000340023,422,1056
ENST00000340026,474,1725
ENST00000354662,594,438
ENST00000378654,464,1392
ENST00000378653,4678,9564
ENST00000354665,482,1689
ENST00000354667,435,1062
ENST00000354666,579,891
ENST00000618773,364,585
ENST00000340030,300,384
ENST00000339051,342,402
ENST00000618772,461,2934
ENST00000618771,184,435
ENST00000643704,7984,864
ENST00000281092,2800,2469
ENST00000329697,1058,1734
ENST00000354650,1408,1614
ENST00000378661,247,1272
ENST00000330682,292,1641
ENST00000545399,990,3081
ENST00000545398,423,1515
ENST00000378665,53,249
ENST00000378669,196,345
ENST00000330689,143,993
ENST00000378667,54,249
ENST00000330688,1172,1347
ENST00000594369,239,1353
ENST00000330687,417,705
ENST00000594368,137,591
ENST00000618733,410,1467
ENST00000330684,4929,4395
ENST00000354655,638,2052
ENST00000339020,55,225
ENST00000618741,398,501
ENST00000315099,187,885
ENST00000618742,389,2061
ENST00000584998,582,1896
ENST00000339024,485,429
ENST00000339022,768,1296
ENST00000584999,297,1308
ENST00000340006,247,582
ENST00000315091,205,888
ENST00000569359,153,387
ENST00000340001,1380,4875
ENST00000340004,245,534
ENST00000594374,403,395
ENST00000378670,57,249
ENST00000604123,382,573
ENST00000378676,303,2352
ENST00000569370,209,801
ENST00000378675,24,1161
ENST00000378673,257,1365
ENST00000378679,325,2559
ENST00000354646,1699,5403
ENST00000354649,311,1479
ENST00000378677,16761,11046
ENST00000618744,204,801
ENST00000584982,26,1098
ENST00000584985,489,1356
ENST00000340011,852,1536
ENST00000340010,796,2295
ENST00000315087,825,1131
ENST00000315082,406,1857
ENST00000340019,1937,2283
ENST00000295694,279,1185
ENST00000570330,55,297
ENST00000545377,2443,5196
ENST00000594384,253,228
ENST00000545376,894,1818
ENST00000628124,2934,1167
ENST00000570337,166,744
ENST00000378603,302,1092
ENST00000378602,124,585
ENST00000378600,302,717
ENST00000378605,544,1125
ENST00000378609,672,1023
ENST00000643754,146,537
ENST00000281043,367,1395
ENST00000339083,142,582
ENST00000643750,756,894
ENST00000340062,492,654
ENST00000281047,165,582
ENST00000643759,4656,7260
ENST00000339082,340,846
ENST00000340067,235,783
ENST00000545383,1200,3636
ENST00000295683,268,1053
ENST00000295682,115,489
ENST00000594395,423,1929
ENST00000295685,353,903
ENST00000545387,356,903
ENST00000378610,3965,1740
ENST00000594390,174,285
ENST00000295688,444,1638
ENST00000378614,386,966
ENST00000584969,213,1416
ENST00000340080,567,2628
ENST00000378611,365,1167
ENST00000378618,1175,981
ENST00000378617,550,3270
ENST00000256084,1258,3195
ENST00000378616,403,1335
ENST00000378615,1140,1014
ENST00000643740,9247,1326
ENST00000340074,211,735
ENST00000340077,3391,3096
ENST00000378619,603,1263
ENST00000256079,902,3114
ENST00000256078,3334,570
ENST00000339098,1201,1677
ENST00000569347,241,1341
ENST00000339093,278,915
ENST00000643747,753,2250
ENST00000339091,687,756
ENST00000545394,502,1470
ENST00000354694,367,1767
ENST00000354695,213,996
ENST00000545354,315,1617
ENST00000378621,635,1167
ENST00000628103,1241,1611
ENST00000545356,319,2283
ENST00000378625,559,1776
ENST00000378623,1298,5718
ENST00000618778,1730,1281
ENST00000354698,344,1095
ENST00000378628,692,657
ENST00000618779,395,1860
ENST00000378626,13,411
ENST00000618785,1205,1671
ENST00000340042,287,1131
ENST00000339063,973,2634
ENST00000618787,483,2040
ENST00000618781,106,675
ENST00000560985,1005,5730
ENST00000569317,247,457
ENST00000570319,162,471
ENST00000354685,345,1794
ENST00000295666,661,849
ENST00000584947,48,306
ENST00000281038,932,1434
ENST00000584946,203,267
ENST00000378634,114,519
ENST00000378633,882,2352
ENST00000339069,571,945
ENST00000378638,874,2241
ENST00000378637,5692,3522
ENST00000281031,165,360
ENST00000281030,113,441
ENST00000643721,351,1656
ENST00000584941,333,705
ENST00000618797,190,264
ENST00000584943,163,429
ENST00000339077,687,1761
ENST00000570308,1345,1755
ENST00000340057,222,468
ENST00000340059,2224,5082
ENST00000340058,1174,3219
ENST00000329630,338,1614
ENST00000413453,144,1254
ENST00000413456,114,207
ENST00000628168,47,192
ENST00000413459,366,1785
ENST00000330622,556,1887
ENST00000628161,796,2559
ENST00000643795,264,966
ENST00000643797,158,474
ENST00000329625,410,249
ENST00000295658,353,894
ENST00000329627,292,918
ENST00000271688,247,1143
ENST00000437412,909,1236
ENST00000329621,120,192
ENST00000643799,373,891
ENST00000437411,248,582
ENST00000329623,593,1626
ENST00000604188,109,129
ENST00000628176,590,519
ENST00000413440,982,4446
ENST00000295640,435,1953
ENST00000173229,1584,1815
ENST00000295645,418,726
ENST00000330636,812,276
ENST00000281017,178,423
ENST00000330634,816,3723
ENST00000271690,150,354
ENST00000256031,1011,3681
ENST00000643785,1448,846
ENST00000643780,995,1875
ENST00000256039,164,534
ENST00000329613,1495,3093
ENST00000329615,253,606
ENST00000329610,46,498
ENST00000295633,591,927
ENST00000315005,547,1848
ENST00000628140,1080,3207
ENST00000643774,329,903
ENST00000643776,87,519
ENST00000643770,63,579
ENST00000643772,2042,1386
ENST00000643778,771,2526
ENST00000643777,246,1095
ENST00000305690,199,705
ENST00000628157,101,210
ENST00000295622,426,1611
ENST00000413427,493,1917
ENST00000486389,144,333
ENST00000256062,2774,2325
ENST00000330619,563,2154
ENST00000187879,274,1356
ENST00000295628,212,1116
ENST00000329673,842,1350
ENST00000271643,729,3225
ENST00000295612,504,357
ENST00000271640,909,3876
ENST00000354636,829,321
ENST00000354638,4117,2517
ENST00000315033,186,1155
ENST00000256001,999,1257
ENST00000354639,1529,2991
ENST00000329665,337,1476
ENST00000295619,198,390
ENST00000246672,383,1845
ENST00000271651,261,990
ENST00000354625,353,1650
ENST00000354624,868,2754
ENST00000330677,386,1452
ENST00000315013,491,2238
ENST00000413409,567,264
ENST00000330676,102,795
ENST00000330675,370,1545
ENST00000339007,187,918
ENST00000594310,313,1041
ENST00000315022,1116,2817
ENST00000354629,368,549
ENST00000339012,311,1104
ENST00000295605,723,2097
ENST00000329654,4476,2211
ENST00000628188,9,156
ENST00000271620,357,1362
ENST00000354613,737,2496
ENST00000570391,256,1074
ENST00000354611,272,948
ENST00000570394,73,345
ENST00000354618,951,2868
ENST00000354619,633,1404
ENST00000315050,567,1911
ENST00000329687,233,1368
ENST00000271628,256,1275
ENST00000570388,252,936
ENST00000628193,6070,1443
ENST00000330651,256,1095
ENST00000354600,1437,1761
ENST00000256010,211,513
ENST00000256015,275,516
ENST00000354608,763,1239
ENST00000271636,778,3612
ENST00000271638,108,318
ENST00000222674,180,591
ENST00000222673,1174,3072
ENST00000535809,388,678
ENST00000246646,424,1371
ENST00000486556,107,759
ENST00000511833,869,2772
ENST00000511832,205,468
ENST00000511834,325,933
ENST00000246635,409,1377
ENST00000246639,383,1278
ENST00000462576,149,585
ENST00000511848,777,1527
ENST00000232003,567,1578
ENST00000511844,34,168
ENST00000222693,138,489
ENST00000222690,219,345
ENST00000246662,420,1872
ENST00000511853,665,1728
ENST00000535822,442,2004
ENST00000535826,686,1569
ENST00000511859,271,342
ENST00000232014,546,2121
ENST00000437599,2801,1878
ENST00000535829,724,1161
ENST00000437590,280,627
ENST00000246657,286,1137
ENST00000511860,98,282
ENST00000535815,227,1098
ENST00000511869,2093,1392
ENST00000535814,678,2742
ENST00000535812,23,132
ENST00000330701,334,600
ENST00000329705,373,1197
ENST00000305738,206,381
ENST00000305737,1057,3498
ENST00000437570,608,1803
ENST00000511809,445,165
ENST00000330710,590,2349
ENST00000222644,1015,1623
ENST00000305748,588,1623
ENST00000305747,1696,1155
ENST00000330714,656,2148
ENST00000511804,691,609
ENST00000486577,1717,3654
ENST00000511817,1678,1011
ENST00000329722,353,993
ENST00000437553,277,834
ENST00000511812,18,684
ENST00000437550,87,279
ENST00000305768,1018,2352
ENST00000329713,415,1710
ENST00000305766,1603,1665
ENST00000511828,322,5382
ENST00000329715,164,534
ENST00000437545,1066,2433
ENST00000305762,568,1590
ENST00000521243,2736,963
ENST00000545217,38,156
ENST00000560846,468,2334
ENST00000584811,476,426
ENST00000535889,1274,3645
ENST00000594199,576,924
ENST00000545221,264,924
ENST00000545225,200,582
ENST00000584803,743,2640
ENST00000535873,117,462
ENST00000535878,485,1260
ENST00000521264,60,222
ENST00000521262,108,360
ENST00000521268,8520,876
ENST00000560825,465,1044
ENST00000560829,417,915
ENST00000559830,717,1794
ENST00000559835,392,627
ENST00000340083,431,1515
ENST00000559836,194,1047
ENST00000521272,87,231
ENST00000521253,352,801
ENST00000545201,964,3903
ENST00000545200,400,1887
ENST00000545203,1464,2649
ENST00000545204,383,156
ENST00000521255,326,1275
ENST00000545207,494,1356
ENST00000545208,1464,5007
ENST00000340096,614,3039
ENST00000340099,237,981
ENST00000340093,326,1008
ENST00000462519,320,1509
ENST00000559844,402,1569
ENST00000535898,712,1167
ENST00000560830,249,432
ENST00000378681,251,417
ENST00000378680,1198,1578
ENST00000378685,714,1305
ENST00000618715,568,1449
ENST00000618718,151,642
ENST00000378688,736,1416
ENST00000618712,428,1584
ENST00000521209,1067,180
ENST00000618721,295,1356
ENST00000535842,854,1320
ENST00000535845,770,525
ENST00000378694,787,2568
ENST00000378693,180,1650
ENST00000378692,523,714
ENST00000378697,249,762
ENST00000378695,317,729
ENST00000378699,269,1110
ENST00000618728,559,1839
ENST00000618723,233,537
ENST00000618722,182,678
ENST00000560817,855,1449
ENST00000511885,1463,2703
ENST00000535836,486,474
ENST00000559829,2322,3579
ENST00000511887,61,180
ENST00000521229,115,408
ENST00000535861,589,2166
ENST00000521210,2165,1515
ENST00000521216,175,492
ENST00000535854,163,867
ENST00000354792,2639,5538
ENST00000545297,268,387
ENST00000378764,472,1716
ENST00000570258,227,732
ENST00000378763,166,837
ENST00000354791,1154,2697
ENST00000570259,102,231
ENST00000594229,469,1005
ENST00000339157,649,1197
ENST00000618634,302,1962
ENST00000618637,24,753
ENST00000584895,197,687
ENST00000339162,263,1809
ENST00000340149,900,1917
ENST00000315190,408,324
ENST00000340147,183,531
ENST00000569276,78,342
ENST00000569275,82,270
ENST00000570248,350,1059
ENST00000378778,1179,1356
ENST00000594239,80,1260
ENST00000354785,2011,7434
ENST00000618645,128,669
ENST00000594234,396,873
ENST00000618653,334,570
ENST00000339174,683,2451
ENST00000315184,345,1035
ENST00000618655,497,1245
ENST00000315183,1467,5742
ENST00000340150,286,1227
ENST00000339176,120,498
ENST00000584889,148,312
ENST00000340157,916,1527
ENST00000569266,239,765
ENST00000378781,735,1518
ENST00000604011,1403,756
ENST00000569240,1812,7116
ENST00000354772,295,1896
ENST00000295598,626,3072
ENST00000378785,463,1236
ENST00000545279,420,1398
ENST00000570235,194,255
ENST00000378784,729,1788
ENST00000378789,866,1113
ENST00000339137,277,288
ENST00000618619,143,555
ENST00000378788,453,4008
ENST00000378787,736,1908
ENST00000295591,2350,3756
ENST00000354775,461,1557
ENST00000618612,191,294
ENST00000354777,1138,1632
ENST00000594245,145,207
ENST00000339139,457,732
ENST00000339140,264,936
ENST00000618621,4576,1773
ENST00000339145,133,417
ENST00000339144,340,132
ENST00000339142,428,846
ENST00000340126,1265,2658
ENST00000545280,346,333
ENST00000545282,325,171
ENST00000340124,456,1572
ENST00000545287,769,1980
ENST00000354760,295,591
ENST00000604000,260,1014
ENST00000378792,64,375
ENST00000545289,462,1569
ENST00000378797,740,1344
ENST00000594250,711,2013
ENST00000295588,392,1179
ENST00000295589,450,1287
ENST00000618628,360,1770
ENST00000378799,397,1101
ENST00000378798,362,1008
ENST00000618629,408,462
ENST00000354764,874,2769
ENST00000618626,258,1296
ENST00000354765,630,1392
ENST00000618633,90,405
ENST00000339154,294,444
ENST00000340139,296,1389
ENST00000545294,392,1038
ENST00000340134,172,687
ENST00000521287,237,486
ENST00000604030,1571,3144
ENST00000378720,266,849
ENST00000545257,1820,1431
ENST00000521288,139,588
ENST00000378723,1247,1908
ENST00000378721,281,1383
ENST00000594268,253,303
ENST00000295571,439,1332
ENST00000559895,286,531
ENST00000340184,759,1503
ENST00000340181,327,1026
ENST00000559898,77,432
ENST00000340180,282,450
ENST00000618684,138,435
ENST00000643639,337,633
ENST00000545260,4747,3801
ENST00000521291,98,348
ENST00000594275,256,432
ENST00000570200,779,3189
ENST00000295566,531,2391
ENST00000378731,143,1110
ENST00000604021,762,1479
ENST00000521277,357,708
ENST00000378735,550,2109
ENST00000378733,75,522
ENST00000594279,204,531
ENST00000618693,992,669
ENST00000340192,251,822
ENST00000295569,1789,423
ENST00000569227,1185,648
ENST00000618691,472,1176
ENST00000643624,1206,2265
ENST00000643623,827,1776
ENST00000545274,250,525
ENST00000545232,823,3345
ENST00000271583,452,1800
ENST00000295550,3112,9534
ENST00000545234,313,534
ENST00000271588,8112,16908
ENST00000378740,464,1047
ENST00000545237,821,1962
ENST00000378746,576,2100
ENST00000560869,377,1965
ENST00000378743,1198,5970
ENST00000618656,146,429
ENST00000378748,478,1734
ENST00000378747,478,1734
ENST00000618666,458,555
ENST00000643611,42,285
ENST00000340160,1111,747
ENST00000559878,561,1512
ENST00000643617,430,1764
ENST00000643612,1349,477
ENST00000339180,204,672
ENST00000340169,272,969
ENST00000569210,114,273
ENST00000545242,1496,1941
ENST00000295542,570,2121
ENST00000594295,578,2775
ENST00000594294,924,2325
ENST00000378752,478,1716
ENST00000545249,278,429
ENST00000378750,274,1011
ENST00000378757,479,1734
ENST00000378756,527,1761
ENST00000378755,527,1905
ENST00000339195,183,375
ENST00000643600,398,771
ENST00000340170,1064,2433
ENST00000618670,144,1464
ENST00000618673,353,1494
ENST00000340171,323,885
ENST00000295548,1019,1731
ENST00000643606,172,471
ENST00000569205,561,2274
ENST00000643608,492,1395
ENST00000643607,730,1155
ENST00000545250,860,3342
ENST00000340177,298,1338
ENST00000643604,1092,2349
ENST00000545251,331,300
ENST00000413573,408,894
ENST00000628044,31,129
ENST00000295530,316,513
ENST00000413574,290,1011
ENST00000604074,1011,1212
ENST00000354719,435,1179
ENST00000643672,208,864
ENST00000413580,156,879
ENST00000413582,274,1068
ENST00000295522,239,636
ENST00000413566,607,2136
ENST00000604062,112,231
ENST00000330753,2348,1983
ENST00000330752,277,924
ENST00000354700,469,2505
ENST00000643663,130,393
ENST00000643666,360,1488
ENST00000643665,2162,7218
ENST00000643660,575,1176
ENST00000643662,2162,3507
ENST00000437525,244,885
ENST00000329734,241,1506
ENST00000305786,116,318
ENST00000305784,165,639
ENST00000643669,1338,3501
ENST00000305783,234,1308
ENST00000329773,302,993
ENST00000628027,802,3510
ENST00000378702,1204,1854
ENST00000315127,424,1527
ENST00000378701,267,1323
ENST00000330722,558,1695
ENST00000378700,91,486
ENST00000604093,49,75
ENST00000330720,236,639
ENST00000378706,274,1293
ENST00000187762,333,900
ENST00000378708,564,2760
ENST00000378707,7540,3678
ENST00000330728,301,1098
ENST00000305799,1201,5109
ENST00000628018,225,837
ENST00000305798,1028,807
ENST00000295500,636,2613
ENST00000628037,2490,1098
ENST00000413543,449,1530
ENST00000378712,579,2262
ENST00000378711,161,396
ENST00000378714,793,2625
ENST00000378719,365,1452
ENST00000437509,792,1854
ENST00000437508,1298,2235
ENST00000643649,767,2277
ENST00000329759,186,1272
ENST00000329758,466,1359
ENST00000329753,76,627
ENST00000511900,226,810
ENST00000222597,382,1473
ENST00000354757,861,2394
ENST00000413539,3578,6336
ENST00000354759,696,747
ENST00000354753,519,2124
ENST00000315144,396,1473
ENST00000222598,310,870
ENST00000628084,518,1428
ENST00000354755,590,1689
ENST00000628083,374,513
ENST00000339123,577,1509
ENST00000315150,250,639
ENST00000339121,174,279
ENST00000271526,441,1476
ENST00000340107,737,2427
ENST00000246551,95,282
ENST00000570287,1068,1524
ENST00000330793,286,675
ENST00000329783,333,1518
ENST00000271532,776,1548
ENST00000246554,130,261
ENST00000246553,194,903
ENST00000628092,1008,1602
ENST00000330798,84,198
ENST00000354744,1407,3054
ENST00000330794,198,1140
ENST00000315141,382,1821
ENST00000340110,173,738
ENST00000339133,144,579
ENST00000354749,1587,6078
ENST00000340116,446,1353
ENST00000340112,252,1131
ENST00000628067,202,972
ENST00000413513,525,2076
ENST00000569281,136,339
ENST00000330767,98,555
ENST00000594202,769,2676
ENST00000413518,35,330
ENST00000643696,470,1914
ENST00000315170,230,1158
ENST00000643695,737,1041
ENST00000570265,1135,861
ENST00000628077,155,204
ENST00000569295,52,165
ENST00000339105,1672,1023
ENST00000354724,183,915
ENST00000594216,175,540
ENST00000354725,3218,2733
ENST00000330775,195,1290
ENST00000594214,74,393
ENST00000413507,123,1122
ENST00000594211,246,753
ENST00000570262,556,2250
ENST00000354728,2506,1593
ENST00000643682,387,882
ENST00000643681,4259,1866
ENST00000643683,358,1236
ENST00000329797,318,1143
ENST00000643689,1402,1626
ENST00000329798,1293,6420
ENST00000413298,178,294
ENST00000413299,277,1047
ENST00000295930,2653,1005
ENST00000452895,8892,528
ENST00000452898,1013,2562
ENST00000256324,840,1866
ENST00000511717,164,324
ENST00000295934,130,558
ENST00000437259,316,1524
ENST00000476864,305,714
ENST00000295920,658,1785
ENST00000271971,844,2073
ENST00000486207,183,387
ENST00000462215,281,408
ENST00000476858,319,909
ENST00000295924,473,1974
ENST00000295926,353,1581
ENST00000295925,89,519
ENST00000476854,200,1032
ENST00000511725,572,357
ENST00000256319,105,423
ENST00000295927,241,1146
ENST00000413276,610,2073
ENST00000256343,1343,3351
ENST00000232375,410,1410
ENST00000295911,297,363
ENST00000295910,719,1992
ENST00000535702,815,3474
ENST00000535709,576,447
ENST00000511733,904,2613
ENST00000462231,5299,2808
ENST00000437231,466,957
ENST00000437230,161,579
ENST00000413266,594,2451
ENST00000413268,434,1527
ENST00000295908,341,984
ENST00000476873,87,315
ENST00000295900,1029,2679
ENST00000511748,338,357
